age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,campaign [Binned] (equi-width),campaign [Binned](equi-depth),duration(min - max normalization),duration(z- score normalization),married(Binarization),divorced(Binarization),single(Binarization),unknown(Binarization),age_binned(Discretization)
54,management,married,high.school,no,no,no,cellular,aug,mon,725,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 3,Bin 4,0.190690294,1.707249355,1,0,0,0,Mid-age
41,self-employed,married,university.degree,no,yes,yes,cellular,aug,mon,377,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 4,Bin 5,0.09865115,0.428115365,1,0,0,0,Adult
41,self-employed,married,university.degree,no,no,no,cellular,aug,mon,135,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 2,Bin 3,0.034646919,-0.461397353,1,0,0,0,Adult
35,admin.,married,university.degree,no,no,no,cellular,aug,mon,1364,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 2,0.359693203,4.056004009,1,0,0,0,Adult
53,technician,married,university.degree,unknown,yes,yes,cellular,aug,mon,405,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 9,Bin 6,0.106056599,0.531034191,1,0,0,0,Mid-age
48,technician,married,high.school,unknown,yes,no,cellular,aug,mon,241,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 3,Bin 4,0.06268183,-0.07177608,1,0,0,0,Mid-age
48,services,married,high.school,no,yes,yes,cellular,aug,mon,273,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 2,Bin 3,0.0711452,0.045845436,1,0,0,0,Mid-age
33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,99,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 5,Bin 5,0.025125628,-0.593721559,0,0,1,0,Adult
35,admin.,single,university.degree,no,no,no,cellular,aug,tue,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.031208675,-0.509181094,0,0,1,0,Adult
46,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,tue,133,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 10,Bin 6,0.034117958,-0.468748698,1,0,0,0,Mid-age
44,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,787,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.207088072,1.935141043,1,0,0,0,Adult
56,retired,married,university.degree,no,no,no,cellular,aug,tue,331,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.086485057,0.259034435,1,0,0,0,Mid-age
32,technician,married,professional.course,no,no,no,cellular,aug,tue,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.055805343,-0.167343562,1,0,0,0,Adult
42,management,married,high.school,no,yes,no,cellular,aug,tue,671,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.176408358,1.508763046,1,0,0,0,Adult
41,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.036233801,-0.439343318,0,1,0,0,Adult
36,management,married,university.degree,unknown,no,no,cellular,aug,tue,504,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 2,0.132240148,0.894925758,1,0,0,0,Adult
30,technician,married,professional.course,no,yes,no,cellular,aug,tue,149,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.038349643,-0.409937939,1,0,0,0,Adult
34,technician,married,high.school,no,no,no,cellular,aug,tue,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.019042581,-0.678262024,1,0,0,0,Adult
29,technician,single,university.degree,no,yes,no,cellular,aug,tue,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.014281936,-0.744424126,0,0,1,0,Adult
32,admin.,single,high.school,no,no,no,cellular,aug,tue,243,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 3,Bin 4,0.063210791,-0.064424735,0,0,1,0,Adult
49,unknown,married,high.school,unknown,no,yes,cellular,aug,tue,144,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 2,0.037027241,-0.428316301,1,0,0,0,Mid-age
41,blue-collar,divorced,basic.9y,no,no,no,cellular,aug,tue,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.025919069,-0.582694541,0,1,0,0,Adult
30,technician,married,high.school,no,yes,no,cellular,aug,tue,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.027505951,-0.560640507,1,0,0,0,Adult
30,technician,married,high.school,no,no,no,cellular,aug,tue,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.009785771,-0.806910557,1,0,0,0,Adult
37,technician,married,professional.course,no,no,no,cellular,aug,tue,386,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.101031473,0.461196416,1,0,0,0,Adult
31,admin.,married,university.degree,no,yes,no,cellular,aug,tue,154,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.039672044,-0.391559577,1,0,0,0,Adult
36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.043374769,-0.340100164,0,0,1,0,Adult
31,admin.,married,university.degree,no,no,yes,cellular,aug,tue,438,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.114784449,0.65233138,1,0,0,0,Adult
54,technician,married,professional.course,no,no,no,cellular,aug,tue,99,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.025125628,-0.593721559,1,0,0,0,Mid-age
33,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.033324517,-0.479775715,1,0,0,0,Adult
31,services,married,university.degree,no,yes,no,cellular,aug,tue,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.04496165,-0.31804613,1,0,0,0,Adult
40,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,tue,100,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 9,Bin 6,0.025390108,-0.590045886,0,1,0,0,Adult
48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.030150754,-0.523883783,1,0,0,0,Mid-age
31,admin.,single,university.degree,no,no,no,cellular,aug,wed,582,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 3,Bin 4,0.152869611,1.181628204,0,0,1,0,Adult
48,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,329,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.085956096,0.25168309,1,0,0,0,Mid-age
45,blue-collar,married,basic.6y,no,yes,no,cellular,aug,wed,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.032795557,-0.487127059,1,0,0,0,Mid-age
45,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,921,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,Bin 1,Bin 1,0.242528432,2.427681142,1,0,0,0,Mid-age
40,technician,single,professional.course,no,yes,no,cellular,aug,wed,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.036498281,-0.435667646,0,0,1,0,Adult
32,management,married,university.degree,no,no,no,cellular,aug,wed,500,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.131182227,0.880223068,1,0,0,0,Adult
31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,158,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.040729966,-0.376856888,1,0,0,0,Adult
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,428,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 3,Bin 4,0.112139646,0.615574656,1,0,0,0,Adult
59,retired,married,basic.9y,no,no,no,cellular,aug,wed,351,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.091774663,0.332547883,1,0,0,0,Mid-age
29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,875,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,Bin 1,Bin 2,0.230362338,2.258600213,0,0,1,0,Adult
40,technician,single,professional.course,no,no,no,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.028828352,-0.542262145,0,0,1,0,Adult
29,technician,single,professional.course,no,yes,no,cellular,aug,wed,472,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.123776779,0.777304241,0,0,1,0,Adult
37,technician,married,high.school,no,yes,no,cellular,aug,wed,599,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.157365776,1.244114634,1,0,0,0,Adult
36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,513,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.134620471,0.928006809,1,0,0,0,Adult
59,management,married,university.degree,no,yes,no,cellular,aug,wed,77,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.019307062,-0.674586351,1,0,0,0,Mid-age
36,technician,married,professional.course,no,no,no,cellular,aug,wed,252,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.065591113,-0.031343684,1,0,0,0,Adult
56,admin.,married,university.degree,no,yes,no,cellular,aug,wed,471,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 4,Bin 5,0.123512298,0.773628569,1,0,0,0,Mid-age
52,blue-collar,married,basic.9y,no,unknown,unknown,cellular,aug,wed,70,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.0174557,-0.700316058,1,0,0,0,Mid-age
44,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,584,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.153398572,1.188979548,1,0,0,0,Adult
48,services,married,high.school,no,yes,no,cellular,aug,wed,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.033853478,-0.47242437,1,0,0,0,Mid-age
39,housemaid,married,basic.4y,no,no,no,cellular,aug,wed,975,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.256810368,2.626167451,1,0,0,0,Adult
46,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,165,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.042581328,-0.351127181,1,0,0,0,Mid-age
46,services,married,basic.9y,unknown,yes,yes,cellular,aug,wed,66,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 3,Bin 4,0.016397778,-0.715018747,1,0,0,0,Mid-age
55,services,married,unknown,unknown,yes,no,cellular,aug,wed,341,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.08912986,0.295791159,1,0,0,0,Mid-age
49,admin.,married,university.degree,no,no,no,cellular,aug,wed,66,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.016397778,-0.715018747,1,0,0,0,Mid-age
34,technician,married,high.school,no,yes,no,cellular,aug,wed,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.025125628,-0.593721559,1,0,0,0,Adult
30,technician,married,university.degree,no,yes,yes,cellular,aug,wed,678,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 3,Bin 4,0.17825972,1.534492753,1,0,0,0,Adult
44,unknown,married,professional.course,unknown,no,yes,telephone,aug,thu,169,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 7,Bin 6,0.043639249,-0.336424492,1,0,0,0,Adult
55,technician,married,professional.course,no,no,yes,cellular,aug,thu,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.054218461,-0.189397596,1,0,0,0,Mid-age
35,services,divorced,professional.course,no,no,yes,cellular,aug,thu,66,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.016397778,-0.715018747,0,1,0,0,Adult
41,self-employed,married,basic.6y,no,no,no,cellular,aug,thu,218,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.056598783,-0.156316545,1,0,0,0,Adult
34,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,292,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.076170325,0.115683212,1,0,0,0,Adult
30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.034911399,-0.45772168,1,0,0,0,Adult
42,entrepreneur,married,university.degree,unknown,yes,yes,cellular,aug,thu,148,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 2,0.038085163,-0.413613612,1,0,0,0,Adult
47,services,divorced,high.school,unknown,no,no,cellular,aug,thu,819,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,Bin 5,Bin 5,0.215551441,2.052762559,0,1,0,0,Mid-age
35,management,married,university.degree,unknown,no,yes,cellular,aug,thu,137,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 2,0.035175879,-0.454046008,1,0,0,0,Adult
29,admin.,single,university.degree,no,no,no,cellular,aug,thu,12,15,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 12,Bin 6,0.002115842,-0.913505056,0,0,1,0,Adult
49,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,thu,114,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.029092833,-0.538586473,1,0,0,0,Mid-age
48,blue-collar,married,basic.6y,unknown,yes,yes,cellular,aug,thu,45,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 2,Bin 3,0.010843692,-0.792207867,1,0,0,0,Mid-age
48,blue-collar,married,basic.6y,no,yes,no,cellular,aug,thu,48,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.011637133,-0.78118085,1,0,0,0,Mid-age
31,technician,single,professional.course,no,no,no,cellular,aug,thu,231,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 2,Bin 3,0.060037027,-0.108532804,0,0,1,0,Adult
48,technician,married,high.school,no,yes,no,cellular,aug,thu,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 2,Bin 3,0.025919069,-0.582694541,1,0,0,0,Mid-age
31,technician,single,professional.course,no,yes,no,cellular,aug,thu,126,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 8,Bin 6,0.032266596,-0.494478404,0,0,1,0,Adult
36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,300,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.078286168,0.145088591,0,0,1,0,Adult
50,admin.,married,unknown,no,yes,no,cellular,aug,thu,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,Bin 1,Bin 1,0.041787887,-0.362154198,1,0,0,0,Mid-age
57,retired,married,high.school,no,no,no,cellular,aug,fri,136,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 5,Bin 5,0.034911399,-0.45772168,1,0,0,0,Mid-age
33,admin.,married,university.degree,no,yes,no,cellular,aug,fri,579,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,Bin 1,Bin 1,0.15207617,1.170601186,1,0,0,0,Adult
30,admin.,single,high.school,no,yes,no,cellular,aug,fri,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.022745305,-0.62680261,0,0,1,0,Adult
48,services,married,basic.4y,unknown,yes,no,cellular,aug,fri,119,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.030415234,-0.520208111,1,0,0,0,Mid-age
30,admin.,married,university.degree,no,no,no,cellular,aug,fri,705,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.185400688,1.633735907,1,0,0,0,Adult
54,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,257,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.066913515,-0.012965322,1,0,0,0,Mid-age
35,technician,single,university.degree,no,yes,no,cellular,aug,fri,65,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 11,Bin 6,0.016133298,-0.71869442,0,0,1,0,Adult
30,technician,single,university.degree,no,no,yes,cellular,aug,fri,197,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.051044697,-0.233505665,0,0,1,0,Adult
59,retired,married,basic.4y,unknown,yes,no,cellular,aug,fri,92,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.023274266,-0.619451265,1,0,0,0,Mid-age
54,admin.,married,high.school,no,yes,no,cellular,aug,fri,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.023274266,-0.619451265,1,0,0,0,Mid-age
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,565,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,Bin 1,Bin 1,0.148373446,1.119141773,1,0,0,0,Mid-age
32,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,200,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.051838138,-0.222478648,1,0,0,0,Adult
32,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,1809,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 3,Bin 4,0.477386935,5.691678221,1,0,0,0,Adult
52,technician,married,professional.course,no,no,no,cellular,aug,fri,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.019307062,-0.674586351,1,0,0,0,Mid-age
35,management,married,university.degree,no,no,yes,cellular,aug,fri,10,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 7,Bin 6,0.001586882,-0.920856401,1,0,0,0,Adult
60,management,married,university.degree,no,no,no,cellular,aug,fri,222,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.057656705,-0.141613855,1,0,0,0,Mid-age
32,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,309,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 2,Bin 3,0.08066649,0.178169642,0,0,1,0,Adult
55,technician,divorced,professional.course,no,no,no,cellular,aug,fri,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.052631579,-0.211451631,0,1,0,0,Mid-age
30,management,married,university.degree,no,no,no,cellular,aug,fri,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.031208675,-0.509181094,1,0,0,0,Adult
36,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,314,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.081988892,0.196548004,1,0,0,0,Adult
36,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,215,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 6,Bin 6,0.055805343,-0.167343562,1,0,0,0,Adult
45,admin.,married,unknown,no,no,no,telephone,aug,fri,105,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 4,Bin 5,0.02671251,-0.571667524,1,0,0,0,Mid-age
49,management,married,university.degree,unknown,no,no,telephone,aug,fri,145,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 5,Bin 5,0.037291722,-0.424640629,1,0,0,0,Mid-age
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.041258926,-0.369505543,1,0,0,0,Mid-age
32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1366,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 1,0.360222163,4.063355354,1,0,0,0,Adult
48,technician,married,university.degree,no,yes,no,cellular,aug,fri,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,Bin 1,Bin 2,0.028563872,-0.545937818,1,0,0,0,Mid-age
50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,540,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.141761439,1.027249963,1,0,0,0,Mid-age
44,self-employed,married,basic.9y,unknown,no,no,cellular,aug,mon,136,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 8,Bin 6,0.034911399,-0.45772168,1,0,0,0,Adult
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,417,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.109230362,0.57514226,1,0,0,0,Adult
56,blue-collar,married,unknown,no,no,no,cellular,aug,mon,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.041258926,-0.369505543,1,0,0,0,Mid-age
58,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,mon,26,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.005818567,-0.862045643,0,1,0,0,Mid-age
58,management,married,university.degree,no,yes,no,cellular,aug,mon,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.014546416,-0.740748454,1,0,0,0,Mid-age
38,admin.,married,university.degree,no,yes,no,cellular,aug,mon,301,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.078550648,0.148764263,1,0,0,0,Adult
42,admin.,divorced,university.degree,no,yes,yes,cellular,aug,mon,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.040994446,-0.373181216,0,1,0,0,Adult
31,admin.,married,university.degree,no,no,no,cellular,aug,mon,74,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 3,Bin 4,0.018513621,-0.685613368,1,0,0,0,Adult
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,422,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 4,Bin 5,0.110552764,0.593520622,1,0,0,0,Adult
32,technician,single,high.school,no,yes,no,cellular,aug,mon,433,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.113462047,0.633953018,0,0,1,0,Adult
32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,340,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.08886538,0.292115486,0,0,1,0,Adult
47,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,265,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.069029357,0.016440057,0,1,0,0,Mid-age
43,technician,married,professional.course,unknown,no,no,cellular,aug,mon,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 3,Bin 4,0.016662259,-0.711343075,1,0,0,0,Adult
59,technician,married,high.school,no,yes,no,cellular,aug,mon,226,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 4,Bin 5,0.058714626,-0.126911166,1,0,0,0,Mid-age
34,technician,married,high.school,no,yes,no,cellular,aug,mon,83,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 2,Bin 3,0.020893943,-0.652532317,1,0,0,0,Adult
56,services,married,high.school,no,yes,no,cellular,aug,tue,170,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.043903729,-0.332748819,1,0,0,0,Mid-age
48,technician,married,university.degree,no,yes,no,cellular,aug,tue,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.015868818,-0.722370092,1,0,0,0,Mid-age
38,admin.,married,university.degree,no,no,no,cellular,aug,tue,178,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.046019572,-0.30334344,1,0,0,0,Adult
55,technician,divorced,university.degree,no,yes,no,cellular,aug,tue,610,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.16027506,1.28454703,0,1,0,0,Mid-age
30,technician,married,professional.course,no,no,no,cellular,aug,tue,392,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.102618355,0.48325045,1,0,0,0,Adult
40,admin.,single,high.school,no,yes,no,cellular,aug,tue,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.043374769,-0.340100164,0,0,1,0,Adult
37,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,tue,176,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.045490611,-0.310694785,1,0,0,0,Adult
58,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.020893943,-0.652532317,1,0,0,0,Mid-age
50,technician,married,university.degree,no,unknown,unknown,cellular,aug,tue,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 2,0.027241471,-0.56431618,1,0,0,0,Mid-age
33,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,384,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,Bin 1,Bin 1,0.100502513,0.453845071,0,1,0,0,Adult
